Year,hts8,brief_description,mfn_text_rate,mfn_ad_val_rate,Matched Expenditure category
2024,11043000,germ of cereals whole rolled flaked or ground,4.5%,0.045,cereals and cereal products
2024,11061000,flour meal and powder of the dried leguminous vegetables of heading 0713,8.3%,0.083,canned vegetables56
2024,11063020,flour meal and powder of banana and plantain,2.8%,0.028,flour and prepared flour mixes
2024,11063040,fruit and nut flour meal and powder of the products of chapter 8 other than of banana and plantain,9.6%,0.096,canned fruits and vegetables6
2024,12081000,flours and meals of soybeans,1.9%,0.019,flour and prepared flour mixes
2024,12089000,flours and meals of oil seeds or oleaginous fruits other than those of mustard or soybeans,1.4%,0.014,other foods
2024,13023900,mucilages and thickeners derived from vegetable products other than locust beans locust bean seeds or guar seeds and excluding agaragar,3.2%,0.032,processed fruits and vegetables5
2024,15041040,fishliver oils and their fractions other than codliver oil and its fractions,2.5%,0.025,Pets and pet products(4)
2024,15060000,animal fats and oils and their fractions nesoi whether or not refined but not chemically modified,2.3%,0.023,fats and oils
2024,15152100,corn maize oil crude and its fractions not chemically modified,3.4%,0.034,fuel oil and other fuels
2024,15156005,microbial fats and oils and their fractions whether or not refined not chemically modified,3.2%,0.032,fats and oils
2024,15159081,fixed vegetable fats and oils and their fractions nesoi whether or not refined not chemically modified,3.2%,0.032,fats and oils
2024,15179010,edible artificial mixtures of products provided for in headings 1501 to 1515 cont 5% or more by weight of soybean oil or fraction thereof,18%,0.18,processed fruits and vegetables5
2024,15179020,edible artificial mixtures of products provided for in headings 1501 to 1515 nesoi,8%,0.08,processed fruits and vegetables5
2024,15180040,animal or vegetable fats and oils nesoi oxidized dehydrated or otherwise chemically modified inedible mixtures of fats and oils nesoi,8%,0.08,fats and oils
2024,16010040,sausages and similar products of beef beef offal or blood food preparations based on these products in airtight containers,3.4%,0.034,breakfast sausage and related products67
2024,16010060,sausage and similar products of meats meat offal or blood nesoi food preparations based on these products,3.2%,0.032,"Meats, poultry, and fish"
2024,16021010,homogenized preparations of prepared or preserved meat meat offal or blood put up for retail sale as food for infants or for dietetic purposes,1.9%,0.019,"Meats, poultry, and fish"
2024,16021050,homogenized preparations of prepared or preserved meat meat offal or blood put up for retail sale as food for children,6.4%,0.064,"Meats, poultry, and fish"
2024,16022040,prepared or preserved liver of any animal other than of goose,3.2%,0.032,Pets and pet products(4)
2024,16023100,prepared or preserved meat or meat offal of turkeys nesoi,6.4%,0.064,"Meats, poultry, and fish"
2024,16023200,prepared or preserved meat or meat offal of chickens nesoi,6.4%,0.064,"Meats, poultry, and fish"
2024,16023900,prepared or preserved meat or meat offal of ducks geese or guineas nesoi,6.4%,0.064,"Meats, poultry, and fish"
2024,16024110,prepared or preserved pork ham and cuts thereof containing cereals or vegetables,6.4%,0.064,other pork including roasts and picnics5
2024,16024910,prepared or preserved pork offal including mixtures,3.2%,0.032,other pork including roasts and picnics5
2024,16024960,prepared or preserved pork mixed with beef,3.2%,0.032,other pork including roasts steaks and ribs5
2024,16024990,prepared or preserved pork nesoi,6.4%,0.064,other pork including roasts and picnics5
2024,16025008,of bovine animals cured or pickled not corned beef not in airtight containers,4.5%,0.045,uncooked ground beef5
2024,16025060,prepared or preserved meat of bovine animals not containing cereals or vegetables nesoi,1.8%,0.018,"Meats, poultry, and fish"
2024,16025090,prepared or preserved meat of bovine animals containing cereals or vegetables,2.5%,0.025,"Meats, poultry, and fish"
2024,16029010,prepared or preserved frog meat,2.7%,0.027,"Meats, poultry, and fish"
2024,16029091,prepared or preserved meat meat offal or blood whether or not canned nesoi,6.4%,0.064,"Meats, poultry, and fish"
2024,16030010,clam juice,8.5%,0.085,juices and nonalcoholic drinks6
2024,16041120,prepared or preserved salmon whole or in pieces but not minced in oil in airtight containers,6%,0.06,processed fish and seafood5
2024,16041410,tunas and skipjack whole or in pieces but not minced in oil in airtight containers,35%,0.35,processed fish and seafood5
2024,16041450,tunas and skipjack not in airtight containers not in bulk or in immediate containers weighing with contents over 68 kg each,6%,0.06,processed fish and seafood6
2024,16041640,prepared or preserved anchovies whole or in pieces not minced not in oil in immediate containers with their contents 68 kg or less ea,5%,0.05,processed fish and seafood6
2024,16041740,eel portions similar to fish sticks and like products of any size or shape breaded coated with batter not cooked nor in oil,10%,0.1,processed fish and seafood5
2024,16041750,eel similar to fish sticks and like products of any size or shape if breaded coated with batter cooked or in oil,7.5%,0.075,fish and seafood
2024,16041922,other fish excluding bonito yellowtail and pollock in airtight containers not in oil,4%,0.04,fresh fish and seafood45
2024,16041932,other fish excluding bonito yellowtail and pollock in airtight containers in oil,4%,0.04,fresh fish and seafood45
2024,16041941,fish sticks and like products of any size or shape fillets or other portions of fish breaded coated with batter not cooked nor in oil,10%,0.1,fish and seafood
2024,16041951,fish sticks and like products of any size or shape fillets or other portions of fish if breaded coated with batter cooked or in oil,7.5%,0.075,fish and seafood
2024,16041982,fish whole or in pieces but not minced prepared or preserved nesoi,6%,0.06,processed fish and seafood6
2024,16042005,products containing meat of crustaceans molluscs or other aquatic invertebrates prepared meals,5%,0.05,"Meats, poultry, and fish"
2024,16042040,fish sticks and similar products of any size or shape if breaded coated with batter or similarly prepared not cooked nor in oil,10%,0.1,meats poultry fish and eggs
2024,16042050,fish sticks and similar products of any size or shape if breaded coated with batter or similarly prepared cooked or in oil,7.5%,0.075,meats poultry fish and eggs
2024,16051005,crab products containing fish meat prepared meals of crab,10%,0.1,"Meats, poultry, and fish"
2024,16051040,crabmeat prepared or preserved other than in airtight containers,5%,0.05,"Meats, poultry, and fish"
2024,16052105,shrimp  prawns not in airtight containers fish meat and prepared meals,5%,0.05,"Meats, poultry, and fish"
2024,16052905,shrimp  prawns in airtight containers fish meat and prepared meals,5%,0.05,"Meats, poultry, and fish"
2024,16053005,lobster products containing fish meat prepared meals of lobster,10%,0.1,"Meats, poultry, and fish"
2024,17019142,canebeet sugar  pure sucrose refined solid wadded flavoring o65% by wt sugar descr in ch17 us note 2 subj to gen nte 15,6%,0.06,sugar and sweets5
2024,17019144,canebeet sugar  pure sucrose refined solid wadded flavoring o65% by wt sugar descr in ch17 us note 2 subj to ch17 us nte 7,6%,0.06,sugar and sweets5
2024,17019152,canebeet sugar  pure sucrose refined solid wadded flavoring o10% by wt sugar descr in ch17 us note 3 subj to gen nte 15,6%,0.06,sugar and sweets5
2024,17019154,canebeet sugar  pure sucrose refined solid wadded flavoring o10% by wt sugar descr in ch17 us note 3 subj to ch17 us nte 8,6%,0.06,sugar and sweets4
2024,17019180,canebeet sugar  pure sucrose refined solid wadded flavoring nesoi,5.1%,0.051,sugar and artificial sweeteners
2024,17023022,glucose  glucose syrup nt containing or containing in dry state less than 20% fructose blended see gen note 15 of the schedule  prov,6%,0.06,sugar and sugar substitutes
2024,17023024,glucose  glucose syrup nt containing or containing in dry state less than 20% fructose blended see addl us note 9 chap 17  prov,6%,0.06,sugar and sugar substitutes
2024,17024040,glucose in solid form  glucose syrup containing in dry state at least 20% but less than 50% by weight of fructose nesoi,5.1%,0.051,sugar and sugar substitutes
2024,17026040,glucose and glucose syrup w50% or more fructose other than blended syrups described in add us note 4 to ch17,5.1%,0.051,sugar and sugar substitutes
2024,17029052,sugar syrups artificial honey caramel nesoi subject to gen note 15 of the hts,6%,0.06,sugar and artificial sweeteners
2024,17029064,sugars nesoi wo 65% by dry wt sugar described in add us note 2 to ch17 and subj to add us note 7 to ch17,6%,0.06,sugar and sugar substitutes
2024,17029090,sugars and sugar syrups and articles containing sugar neosi,5.1%,0.051,sugar and artificial sweeteners
2024,17041000,chewing gum not containing cocoa whether or not sugarcoated,4%,0.04,candy and chewing gum45
2024,17049010,candied nuts not containing cocoa,4.5%,0.045,cereals and bakery products
2024,17049035,sugar confections or sweetmeats ready for consumption not containing cocoa other than candied nuts or cough drops,5.6%,0.056,"Meats, poultry, and fish"
2024,17049054,sugar confectionery nesoi wo cocoa dairy products subject to add us note 1 to chap 4 subject to add us note 10 to chapter 4,12.2%,0.122,dairy and related products
2024,17049064,sugar confectionery nesoi o65% by dry wt of sugar described in add us note 2 to ch 17 wo cocoa subj to add us note 7 to ch17,12.2%,0.122,sugar and sugar substitutes
2024,17049074,sugar confectionery nesoi o10% by dry wt of sugar described in add us note 3 to ch 17 wo cocoa subj to add us note 8 to ch17,12.2%,0.122,sugar and sugar substitutes
2024,18061045,cocoa powder o90% by dry wt of sugar described in add us note 2 to ch 17 subject to add us note 7 to ch 17,10%,0.1,sugar and sugar substitutes
2024,18062022,chocolate ov 2kg cont milk solids not in blocks 45 kg or more subj to gen note 15 of the hts,5%,0.05,Dairy and related products
2024,18062024,chocolate ov 2kg cont milk solids not in blocks 45 kg or more subj to add us note 2 to ch 18 not gn15 ov 55 pc bf,5%,0.05,Dairy and related products
2024,18062034,chocolate ov 2kg cont milk solids not in blocks 45 kg or more not ov 55 pc bf subj to add us note 3 to ch 18 not gn15,5%,0.05,Dairy and related products
2024,18062050,chocolate ov 2kg cont milk solids not in blocks 45 kg or more no milk solids not gn15,4.3%,0.043,Dairy and related products
2024,18062071,chocolateoth preps with cocoa ov 2kg but no 45 kg o65% by wt of sugar desc in add us nte 2 to ch 17 subj to add note 7 to ch 17,10%,0.1,sugar and sweets5
2024,18062081,chocolateoth preps with cocoa ov 2kg but no 45 kg dairy prod descr in ch4 us note 1 no 65% sugar subj to ch4 nte 10 not gn15,10%,0.1,other dairy and related products56
2024,18062091,blended syrups wchocolate or cocoa o2kg but no 45 kg no 65% sugar descr in ch17 us note 4 subj to ch17 us note 9 not gn15,10%,0.1,sugar and sugar substitutes
2024,18062095,chocolate and preps wcocoa nesoi o2kg but no 45 kg no 65% sugar desc in ch17 us note 3 subj to ch17 us note 8 not gn15,10%,0.1,sugar and sweets5
2024,18063230,chocolate not filled wo butterfatmilk solids in blocksslabsbars 2kg or less,4.3%,0.043,Dairy and related products
2024,18069025,cocoa preps cont milk solids no 55% butterfat by wt not in blocksslabsbars subj to add us note 3 to ch 18 not gn15,3.5%,0.035,Dairy and related products
2024,18069035,blended syrups wchocolate or cocoa nesoi described in add us note 4 to ch17 subj to add us note 9 to ch 17 not gn15,3.5%,0.035,nonfrozen noncarbonated juices and drinks6
2024,18069045,chocolate and preps wcocoa nesoi o65% by dry wt of sugar described in add us note 2 to ch17 subj to ch17 us note 7 not gn15,3.5%,0.035,sugar and sweets5
2024,18069055,chocolate and preps wcocoa nesoi o10% by dry wt of sugar described in add us note 3 to ch17 subj to ch17 us note 8 not gn15,3.5%,0.035,sugar and sweets5
2024,19011005,preps for infant use for retail sale o10% milk solids subject to gen note 15,17.5%,0.175,Dairy and related products
2024,19011011,preps for infant use infant formula containing oligossaccharides and 10% milk solid by weight described in us note 2,17.5%,0.175,Dairy and related products
2024,19011021,pres for infant use containing 10% milk solids dairy products described in additional note 10 to chap provisional,17.5%,0.175,Dairy and related products
